appointmentId,inspectionStartTime,year,month,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission
aj_10983,2019-02-28 10:10:25,2013,5,0,1,0,1,0,1,1,1,1,1,1,Diesel,0.1052051052051052,3.5
aj_10984,2019-01-27 15:09:47,2014,1,0,1,0,0,1,0,0,0,1,0,0,Diesel,0.08167808167808167,4.0
aj_10985,2019-01-15 11:54:41,2010,7,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.12607312607312607,4.0
aj_10986,2019-01-16 15:41:00,2011,1,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.08345608345608346,4.0
aj_10987,2019-01-20 12:38:11,2016,11,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.019013019013019012,5.0
aj_10988,2019-01-10 14:03:34,2010,1,1,1,0,1,0,1,0,1,1,0,0,Diesel,0.0782010782010782,3.0
aj_10989,2019-04-02 16:09:39,2018,3,1,1,1,1,1,0,0,1,1,1,1,Petrol,0.011297011297011297,4.5
aj_10990,2019-04-12 13:26:08,2011,11,1,1,0,0,0,1,0,0,0,1,1,Diesel,0.13074513074513075,3.0
aj_10991,2019-04-02 16:00:01,2013,8,1,1,0,0,1,1,0,1,1,1,1,Diesel,0.05312005312005312,4.0
aj_10992,2019-04-12 16:53:33,2010,3,0,1,1,1,0,1,0,1,1,1,1,Diesel,0.09095609095609096,4.0
aj_10993,2019-01-02 11:54:49,2009,6,1,1,0,0,1,0,0,0,1,0,1,Diesel,0.1288061288061288,3.0
aj_10994,2019-02-20 17:12:43,2011,9,1,1,0,0,0,0,0,1,1,0,0,Diesel,0.08211008211008211,2.0
aj_10995,2019-02-05 11:33:38,2014,9,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.035842035842035845,4.0
aj_10996,2019-02-14 12:31:29,2009,8,0,1,0,0,0,1,0,1,1,1,1,Diesel,0.07561407561407561,4.0
aj_10997,2019-02-15 14:23:33,2011,8,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.06031906031906032,4.0
aj_10998,2019-02-23 16:31:29,2004,6,1,1,0,0,0,0,0,0,1,1,1,Petrol + CNG,0.20095720095720096,3.5
aj_10999,2019-02-20 14:04:44,2014,5,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.10636810636810637,3.5
aj_11000,2019-04-03 14:45:45,2016,7,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.020738020738020738,4.0
aj_11001,2019-03-24 16:25:30,2013,12,1,1,1,1,1,1,0,1,1,0,1,Diesel,0.14707214707214708,3.0
aj_11002,2019-03-24 15:34:06,2012,9,1,1,0,1,1,1,1,1,1,0,1,Petrol,0.053956053956053955,4.0
aj_11003,2019-03-13 15:16:22,2011,11,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.09046409046409046,3.5
aj_11004,2019-03-24 17:10:53,2010,12,1,1,0,0,1,1,0,1,0,0,1,Diesel,0.09914909914909915,3.0
aj_11005,2019-03-05 15:59:35,2018,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.009838009838009839,4.5
aj_11006,2019-03-02 11:34:49,2014,2,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.049276049276049276,4.0
aj_11007,2019-01-20 11:11:39,2014,1,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.06331006331006331,4.0
aj_11008,2019-01-27 14:22:27,2015,1,1,1,1,1,0,1,0,1,1,1,1,Diesel,0.11997011997011997,4.0
aj_11009,2019-01-10 12:56:25,2014,9,1,1,0,1,0,0,0,1,1,1,1,Diesel,0.11007711007711007,4.0
aj_11010,2019-01-15 16:46:16,2010,1,0,1,0,0,0,0,1,0,1,1,0,Petrol,0.06204006204006204,4.0
aj_11011,2019-01-10 12:44:07,2012,10,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.09312609312609313,4.0
aj_11012,2019-01-11 14:06:00,2013,1,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.07137007137007137,4.5
aj_11013,2019-01-08 14:08:05,2009,8,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.05398605398605399,4.0
aj_11014,2019-04-02 16:08:45,2006,7,0,0,0,0,0,0,0,0,0,1,0,Petrol + CNG,0.08358608358608359,3.0
aj_11015,2019-04-14 17:14:41,2012,1,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.07927207927207927,4.0
aj_11016,2019-01-02 13:43:13,2010,7,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.14096814096814098,3.0
aj_11017,2019-02-19 14:50:51,2013,5,1,1,0,0,0,0,0,1,1,0,0,Petrol,0.05110905110905111,3.5
aj_11018,2019-02-08 16:11:59,2012,1,1,1,1,0,1,1,1,1,1,1,1,Diesel,0.15808915808915808,4.0
aj_11019,2019-02-02 15:58:36,2008,6,1,1,0,0,0,1,0,0,1,0,1,Petrol,0.09173209173209174,3.0
aj_11020,2019-03-20 12:23:52,2014,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.038456038456038455,5.0
aj_11021,2019-03-20 11:42:56,2007,11,0,1,0,1,0,1,0,1,1,1,1,Petrol,0.1205111205111205,3.0
aj_11022,2019-04-01 15:45:39,2007,1,1,1,0,0,1,0,0,0,1,1,1,Petrol + CNG,0.05953705953705954,4.0
aj_11023,2019-03-11 16:54:43,2015,12,1,1,0,0,1,1,1,1,1,1,1,Petrol,0.046835046835046835,4.5
aj_11024,2019-02-28 15:23:01,2016,4,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.027623027623027624,3.5
aj_11025,2019-03-07 15:25:05,2012,3,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.0722940722940723,4.0
aj_11026,2019-03-03 10:42:17,2005,2,1,1,0,0,0,0,0,1,1,0,0,Petrol,0.043087043087043086,3.0
aj_11027,2019-02-23 11:24:14,2013,2,1,1,0,0,1,1,0,1,0,0,1,Diesel,0.09002509002509003,3.0
aj_11028,2019-02-21 16:33:07,2013,1,1,1,0,1,0,0,0,0,1,0,1,Diesel,0.08225508225508225,3.0
aj_11029,2019-02-21 17:14:50,2004,1,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.16726316726316726,1.0
aj_11030,2019-01-13 13:57:20,2002,12,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.06825506825506826,1.0
aj_11031,2019-01-21 18:04:28,2011,7,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.07502507502507502,4.0
aj_11032,2019-01-28 14:04:37,2009,3,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.044463044463044464,4.0
aj_11033,2019-01-21 14:11:37,2013,1,1,1,0,1,0,1,0,1,0,1,0,Diesel,0.08101908101908102,3.0
aj_11034,2019-04-13 16:37:29,2006,7,1,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.15098015098015097,3.5
aj_11035,2019-04-11 17:30:30,2010,10,1,1,0,0,0,1,0,1,1,1,1,Diesel,0.08884008884008884,3.5
aj_11036,2019-04-13 14:12:30,2017,4,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.010296010296010296,5.0
aj_11037,2019-04-02 14:58:53,2009,10,1,1,1,1,1,0,1,1,1,1,1,Diesel,0.11892911892911893,4.5
aj_11038,2019-03-02 13:27:12,2010,5,0,1,0,0,1,0,0,0,1,0,0,Petrol,0.1166011166011166,3.0
aj_11039,2019-01-07 14:57:31,2007,7,1,1,1,0,1,1,0,1,1,1,1,Petrol,0.06591606591606591,4.0
aj_11040,2019-01-05 16:29:52,2017,6,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.009663009663009663,5.0
aj_11041,2019-02-21 11:21:29,2017,3,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.01757801757801758,3.5
aj_11042,2019-02-15 14:54:46,2016,8,1,1,0,0,1,1,0,1,1,1,1,Petrol + CNG,0.04236704236704237,4.0
aj_11043,2019-03-03 16:32:24,2005,3,1,1,0,0,0,0,0,1,1,0,1,Petrol,0.12774912774912775,4.0
aj_11044,2019-02-04 18:08:12,2007,9,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.054184054184054184,4.0
aj_11045,2019-03-30 11:49:02,2017,3,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.006096006096006096,4.5
aj_11046,2019-03-26 17:49:01,2012,5,1,0,0,1,0,0,0,1,1,1,1,Petrol + CNG,0.07242307242307243,3.0
aj_11047,2019-04-01 13:31:52,2007,3,1,1,0,0,1,1,0,0,1,1,1,Petrol + CNG,0.10862010862010862,3.5
aj_11048,2019-03-28 14:32:33,2015,10,1,1,0,0,1,1,0,0,1,1,1,Diesel,0.05993105993105993,3.5
aj_11049,2019-03-14 16:04:11,2004,1,1,1,0,0,0,0,0,0,1,0,0,Petrol,0.07357307357307358,3.0
aj_11050,2019-03-10 10:38:26,2013,2,1,1,0,0,0,0,0,1,1,0,1,Diesel,0.052253052253052254,3.5
aj_11051,2019-03-12 16:25:45,2009,1,1,1,0,0,0,0,0,0,1,0,0,Petrol,0.08501608501608501,3.0
aj_11052,2019-03-03 14:23:34,2010,3,0,1,0,1,0,1,0,0,1,1,1,Diesel,0.1384991384991385,3.0
aj_11053,2019-01-18 11:54:16,2014,7,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.11927011927011927,5.0
aj_11054,2019-01-23 15:41:46,2013,12,1,1,0,1,1,0,0,0,1,0,1,Diesel,0.09807909807909808,4.0
aj_11055,2019-01-15 10:27:13,2016,2,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.03717803717803718,4.5
aj_11056,2019-01-29 15:35:38,2018,5,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.006713006713006713,5.0
aj_11057,2019-01-20 16:34:48,2012,7,1,1,0,1,1,1,0,0,1,0,1,Diesel,0.08315808315808315,3.0
aj_11058,2019-02-28 13:41:06,2014,2,1,1,0,0,0,0,0,0,1,0,0,Diesel,0.06483006483006483,3.5
aj_11059,2019-04-06 15:28:38,2013,2,0,0,1,0,1,0,0,1,0,0,0,Petrol + CNG,0.08296908296908297,4.0
aj_11060,2019-04-12 18:01:06,2008,2,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.18784618784618784,1.0
aj_11061,2019-04-12 09:59:19,2010,5,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.11052511052511052,3.5
aj_11062,2019-04-03 16:04:10,2014,4,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.07638207638207638,4.0
aj_11063,2019-01-22 15:10:05,2007,1,1,1,0,0,0,1,1,1,1,1,1,Petrol,0.07795207795207795,4.0
aj_11064,2019-01-06 17:03:06,2012,1,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.1387031387031387,4.5
aj_11065,2019-02-02 13:54:09,2007,6,0,1,0,1,1,1,0,1,1,1,1,Petrol,0.013526013526013526,3.5
aj_11066,2019-04-02 13:47:09,2014,9,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.034003034003034005,3.5
aj_11067,2019-02-08 14:43:44,2013,1,1,1,0,0,0,0,0,1,1,0,1,Diesel,0.06743106743106743,3.0
aj_11068,2019-02-14 20:10:03,2013,2,1,1,0,1,0,0,0,0,1,1,1,Diesel,0.10366910366910367,3.5
aj_11069,2019-02-18 12:40:39,2012,1,0,1,0,0,0,0,0,1,1,0,0,Diesel,0.08568008568008569,3.5
aj_11070,2019-03-20 10:34:09,2010,8,0,1,0,0,1,0,0,1,0,1,1,Petrol + CNG,0.1413911413911414,3.0
aj_11071,2019-03-17 12:35:41,2009,12,1,1,1,1,1,1,0,0,1,1,1,Petrol,0.052547052547052546,4.0
aj_11072,2019-03-20 14:44:42,2008,9,1,0,1,1,0,0,0,1,1,0,1,Petrol,0.09322409322409322,3.5
aj_11073,2019-03-19 14:20:53,2008,3,1,1,0,1,0,0,0,1,1,0,0,Petrol,0.17492917492917492,3.5
aj_11074,2019-03-19 15:07:31,2008,1,1,1,1,0,1,0,0,0,1,0,1,Petrol + CNG,0.08927608927608928,2.5
aj_11075,2019-03-12 12:22:00,2007,3,1,1,1,1,0,1,1,1,1,1,1,Petrol,0.03245203245203245,4.0
aj_11076,2019-03-01 14:04:44,2015,10,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.05505205505205505,4.0
aj_11077,2019-02-21 13:19:56,2004,2,1,1,1,0,1,1,1,1,1,1,1,Petrol + CNG,0.06902006902006902,1.0
aj_11078,2019-01-12 15:00:42,2009,8,1,1,0,1,0,0,0,0,0,0,0,Diesel,0.08858208858208859,3.0
aj_11079,2019-01-22 15:49:52,2015,11,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.040203040203040205,4.0
aj_11080,2019-01-20 12:19:13,2012,4,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.07306607306607307,4.0
aj_11081,2019-01-07 17:04:58,2014,2,1,1,0,1,0,0,0,1,1,0,1,Diesel,0.06955406955406955,4.0
aj_11082,2019-01-18 13:19:59,2012,3,1,1,0,0,0,1,0,1,1,1,1,Petrol,0.10122310122310123,3.5
aj_11083,2019-01-12 17:02:38,2011,12,1,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.06347406347406348,4.0
aj_11084,2019-01-10 13:40:12,2013,12,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.033776033776033776,4.5
aj_11085,2019-04-14 15:32:13,2007,7,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.1608911608911609,4.0
aj_11086,2019-04-12 10:49:40,2010,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.05693605693605694,4.0
aj_11087,2019-04-04 10:24:00,2011,11,1,1,0,0,1,0,0,1,1,1,1,Diesel,0.11243011243011243,4.0
aj_11088,2019-04-09 17:54:02,2005,7,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.12654912654912656,4.0
aj_11089,2019-04-06 12:16:21,2012,9,1,1,0,0,1,0,0,1,1,1,1,Petrol,0.03084103084103084,3.0
aj_11090,2019-02-14 17:26:18,2011,7,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.06597706597706597,4.5
aj_11091,2019-02-13 17:26:17,2010,1,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.07393607393607393,4.0
aj_11092,2019-02-09 13:39:54,2012,5,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.0869050869050869,4.0
aj_11093,2019-02-03 14:16:04,2017,6,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.004579004579004579,5.0
aj_11094,2019-02-13 12:15:52,2008,9,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.16951716951716952,4.0
aj_11095,2019-02-02 16:45:19,2007,1,0,1,1,0,1,0,1,0,1,0,1,Petrol,0.037603037603037605,3.5
aj_11096,2019-02-19 12:56:30,2008,4,1,1,0,0,1,1,0,1,1,0,1,Petrol,0.06402606402606402,3.0
aj_11097,2019-02-09 10:44:43,2007,7,0,1,0,0,1,0,0,1,1,0,0,Petrol,0.06900906900906902,3.0
aj_11098,2019-02-17 10:46:24,2013,5,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.04522704522704523,3.5
aj_11099,2019-02-05 13:59:53,2009,7,1,1,0,1,1,1,0,0,1,0,0,Diesel,0.11094211094211094,3.0
aj_11100,2019-03-28 16:11:04,2014,8,1,1,0,0,0,0,0,0,1,1,1,Petrol + CNG,0.12603012603012603,2.5
aj_11101,2019-03-17 15:34:29,2011,10,0,1,1,1,1,0,0,1,1,0,0,Petrol,0.020165020165020166,4.0
aj_11102,2019-03-24 14:05:16,2005,1,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.12258012258012257,1.0
aj_11103,2019-03-26 10:26:57,2006,8,0,1,1,1,1,1,1,1,1,0,1,Petrol,0.0491020491020491,4.0
aj_11104,2019-03-24 15:11:36,2008,3,1,1,0,0,1,1,0,0,0,0,1,Petrol,0.08142008142008142,3.0
aj_11105,2019-03-07 14:21:08,2012,9,1,1,0,1,1,1,1,1,1,0,1,Diesel,0.07974807974807975,3.5
aj_11106,2019-02-23 15:43:22,2016,9,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.03804103804103804,4.5
aj_11107,2019-01-19 16:43:14,2012,7,1,1,0,0,0,1,0,0,1,1,1,Diesel,0.086995086995087,3.0
aj_11108,2019-01-12 15:34:44,2011,5,1,1,0,1,0,0,1,1,1,0,1,Diesel,0.0897890897890898,3.5
aj_11109,2019-01-07 19:36:08,2004,1,1,1,0,0,1,0,0,1,1,1,1,Petrol,0.06971306971306972,3.0
aj_11110,2019-01-12 12:52:43,2014,7,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.05834005834005834,4.0
aj_11111,2019-01-12 13:17:31,2009,8,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.11905511905511905,3.5
aj_11112,2019-02-09 18:11:35,2015,3,1,1,0,0,0,0,1,1,1,0,1,Petrol + CNG,0.03951803951803952,3.5
aj_11113,2019-01-27 13:12:57,2011,2,1,1,0,1,0,0,0,0,1,0,0,Diesel,0.0739070739070739,3.0
aj_11114,2019-04-05 11:00:48,2012,4,1,1,0,1,1,0,1,1,1,0,1,Petrol,0.117998117998118,3.5
aj_11115,2019-03-31 18:39:31,2005,5,1,0,0,1,0,1,1,0,1,1,1,Petrol,0.042213042213042215,3.5
aj_11116,2019-03-31 13:46:36,2012,8,1,1,0,1,0,1,0,0,1,0,1,Petrol + CNG,0.08016708016708017,3.5
aj_11117,2019-01-02 18:04:27,2013,11,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.09105809105809105,3.0
aj_11118,2019-01-05 15:20:39,2013,4,0,1,1,1,0,0,0,1,1,0,1,Diesel,0.06787606787606787,4.5
aj_11119,2019-01-21 11:32:55,2016,4,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.009042009042009042,5.0
aj_11120,2019-02-11 12:31:42,2010,5,1,1,0,1,1,0,0,0,1,1,0,Diesel,0.06442706442706443,4.5
aj_11121,2019-02-16 14:20:46,2008,3,1,1,0,0,1,0,0,1,1,0,1,Petrol,0.07663107663107663,4.5
aj_11122,2019-02-15 13:14:18,2013,12,1,1,0,0,1,0,0,1,1,1,1,Diesel,0.07700207700207701,3.5
aj_11123,2019-02-25 11:48:13,2015,2,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.035845035845035844,4.0
aj_11124,2019-03-18 14:01:37,2010,11,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.10291910291910292,4.0
aj_11125,2019-03-18 16:53:11,2006,3,1,1,0,1,0,1,0,1,1,0,1,Petrol,0.09121309121309121,3.0
aj_11126,2019-03-15 12:43:38,2014,1,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.054854054854054854,4.0
aj_11127,2019-03-24 13:49:10,2015,10,1,1,1,0,1,1,1,1,1,0,1,Petrol + CNG,0.026344026344026345,4.0
aj_11128,2019-03-23 13:45:07,2008,10,1,0,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.07802207802207803,3.0
aj_11129,2019-04-05 13:05:46,2016,2,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.02624102624102624,4.5
aj_11130,2019-03-01 17:16:57,2014,5,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.03364003364003364,4.0
aj_11131,2019-02-25 14:46:47,2011,1,1,0,0,0,0,0,0,1,1,0,0,Diesel,0.108000108000108,3.0
aj_11132,2019-01-21 10:24:23,2016,2,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.006732006732006732,5.0
aj_11133,2019-01-19 18:04:56,2006,2,1,1,0,0,0,0,0,1,0,0,0,Petrol + CNG,0.003495003495003495,3.5
aj_11134,2019-01-22 14:14:38,2006,11,1,1,0,1,1,1,0,1,1,1,1,Petrol + CNG,0.10454410454410454,3.5
aj_11135,2019-01-24 14:19:21,2008,6,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.07832907832907833,1.0
aj_11136,2019-01-07 15:30:40,2010,5,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.07235707235707235,3.5
aj_11137,2019-04-13 13:58:29,2015,6,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.04609304609304609,4.5
aj_11138,2019-04-14 17:04:13,2014,11,1,1,0,1,0,0,0,1,1,1,1,Diesel,0.12543412543412544,4.0
aj_11139,2019-03-31 15:05:56,2009,8,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.14574214574214575,3.5
aj_11140,2019-01-13 15:58:41,2007,11,1,1,0,0,0,0,0,0,0,0,0,Petrol + CNG,0.10797610797610797,2.5
aj_11141,2019-02-11 14:51:52,2012,4,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.016786016786016787,4.0
aj_11142,2019-01-20 15:21:59,2013,11,1,1,0,1,1,1,0,0,0,1,1,Diesel,0.1173971173971174,3.0
aj_11143,2019-02-09 11:56:15,2008,10,1,1,1,0,0,0,0,1,1,0,0,Petrol + CNG,0.07674107674107675,3.0
aj_11144,2019-02-06 15:21:52,2013,11,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.06833806833806834,4.0
aj_11145,2019-02-10 15:41:44,2014,6,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.023147023147023146,5.0
aj_11146,2019-02-19 11:46:07,2012,6,0,1,0,1,0,1,0,1,1,1,1,Diesel,0.04424204424204424,4.0
aj_11147,2019-02-11 19:29:16,2015,9,1,1,1,1,1,0,0,0,1,0,1,Diesel,0.043656043656043655,4.0
aj_11148,2019-02-19 11:38:44,2016,5,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.032175032175032175,4.0
aj_11149,2019-02-17 12:34:26,2004,7,1,1,0,0,0,0,0,0,1,0,0,Petrol,0.07407807407807408,3.5
aj_11150,2019-02-17 13:42:05,2010,1,1,1,0,0,0,1,0,0,1,1,1,Petrol,0.05793905793905794,4.0
aj_11151,2019-02-02 17:43:19,2010,7,1,1,1,1,1,1,0,0,1,0,1,Petrol,0.03744103744103744,3.5
aj_11152,2019-03-31 13:57:26,2009,7,1,1,0,1,0,0,0,1,1,1,1,Petrol,0.06547806547806548,4.0
aj_11153,2019-03-14 15:36:32,2016,4,1,1,0,0,0,0,0,1,1,1,1,Petrol + CNG,0.02367802367802368,4.0
aj_11154,2019-03-16 11:04:52,2007,12,1,1,1,0,0,1,0,1,1,1,1,Petrol,0.08586708586708587,4.0
aj_11155,2019-03-16 12:39:16,2007,5,1,1,0,1,0,1,0,1,1,0,1,Petrol,0.08256608256608257,3.0
aj_11156,2019-03-09 16:39:03,2015,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.003984003984003984,5.0
aj_11157,2019-03-11 10:54:54,2010,1,1,1,1,1,0,1,1,1,1,1,1,Petrol + CNG,0.16597516597516598,4.0
aj_11158,2019-02-21 13:02:13,2009,2,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.07712607712607712,4.0
aj_11159,2019-02-25 20:09:18,2004,1,1,1,0,1,1,0,0,0,1,0,0,Petrol + CNG,0.08816208816208816,4.0
aj_11160,2019-02-27 15:26:04,2011,4,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.06376306376306376,3.0
aj_11161,2019-03-03 15:09:32,2012,1,1,1,0,0,1,0,0,0,1,0,1,Diesel,0.0956010956010956,3.5
aj_11162,2019-03-01 13:57:04,2010,8,0,1,0,0,1,0,0,1,1,0,1,Petrol,0.06267506267506268,3.5
aj_11163,2019-01-12 15:52:10,2010,1,1,1,0,0,0,1,0,0,1,0,1,Petrol + CNG,0.14485914485914486,3.0
aj_11164,2019-01-12 17:51:19,2018,9,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.005747005747005747,5.0
aj_11165,2019-01-19 11:31:53,2012,1,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.11772311772311772,4.0
aj_11166,2019-01-14 16:43:59,2009,10,1,1,0,0,1,0,0,1,1,0,1,Diesel,0.08115208115208115,3.5
aj_11167,2019-01-29 15:02:13,2007,5,1,1,0,0,0,0,0,0,0,0,0,Petrol,0.06165806165806166,2.5
aj_11168,2019-01-27 18:52:45,2012,1,1,1,0,0,0,0,0,1,1,1,1,Diesel,0.0918000918000918,4.0
aj_11169,2019-01-08 14:12:29,2004,11,1,1,0,0,1,1,0,1,1,1,0,Petrol,0.05293805293805294,4.0
aj_11170,2019-04-07 15:47:05,2015,12,1,1,1,1,1,1,1,1,1,0,1,Petrol + CNG,0.08578108578108579,3.5
aj_11171,2019-04-10 13:21:06,2009,10,1,1,0,1,0,1,0,1,1,0,1,Diesel,0.12524112524112524,4.0
aj_11172,2019-01-03 11:47:25,2009,2,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.10100810100810101,1.0
aj_11173,2019-01-05 12:51:39,2015,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.0654950654950655,5.0
aj_11174,2019-01-06 16:42:04,2011,6,1,1,0,1,0,0,0,1,1,1,1,Diesel,0.10999810999811,3.5
aj_11175,2019-02-14 14:40:24,2011,1,1,1,0,0,1,0,0,0,1,0,1,Diesel,0.08593308593308593,3.5
aj_11176,2019-02-12 15:48:31,2013,6,1,1,0,1,1,1,0,1,1,1,0,Diesel,0.13861813861813863,4.0
aj_11177,2019-02-17 14:05:55,2008,1,1,1,0,0,1,1,0,0,1,1,1,Petrol + CNG,0.08718608718608718,3.5
aj_11178,2019-02-01 14:25:16,2006,11,0,1,1,0,1,1,0,1,1,0,1,Petrol,0.057043057043057045,4.0
aj_11179,2019-03-23 13:23:49,2009,11,1,1,0,0,0,0,1,1,0,1,1,Petrol + CNG,0.09767009767009767,4.0
aj_11180,2019-03-18 13:04:38,2012,2,0,1,0,1,1,1,0,0,1,1,1,Diesel,0.1269201269201269,3.5
aj_11181,2019-03-03 16:13:00,2007,5,1,1,0,0,0,0,0,1,1,0,1,Petrol + LPG,0.07132807132807133,4.0
aj_11182,2019-03-10 13:00:29,2006,10,0,1,0,0,0,0,0,0,0,0,0,Petrol + CNG,0.1794891794891795,3.0
aj_11183,2019-03-07 17:41:08,2015,8,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.03982703982703983,5.0
aj_11184,2019-03-09 12:51:18,2013,1,1,1,1,1,0,1,1,1,1,1,1,Diesel,0.02964202964202964,4.0
aj_11185,2019-02-23 12:53:14,2011,4,1,1,0,1,0,1,1,1,0,0,1,Petrol,0.08318608318608318,4.0
aj_11186,2019-01-27 15:58:16,2009,1,1,1,1,1,0,0,0,1,1,0,1,Diesel,0.1268211268211268,4.0
aj_11187,2019-01-22 15:39:58,2014,5,1,1,0,0,0,0,0,0,1,0,1,Diesel,0.0558940558940559,4.0
aj_11188,2019-01-27 14:56:08,2014,9,1,1,0,0,1,1,0,1,1,1,1,Petrol + CNG,0.06794706794706795,3.5
aj_11189,2019-01-24 10:23:14,2017,3,1,1,0,0,1,1,1,1,1,1,0,Petrol,0.0420970420970421,4.0
aj_11190,2019-01-27 16:21:18,2008,6,0,1,0,0,1,0,0,1,0,0,1,Petrol,0.08145508145508146,3.5
aj_11191,2019-04-04 15:06:58,2016,5,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.040578040578040576,4.5
aj_11192,2019-04-04 13:31:26,2006,3,0,1,0,0,0,0,0,0,1,0,0,Petrol,0.06791006791006791,3.0
aj_11193,2019-03-31 13:00:58,2007,5,1,1,0,1,1,0,0,1,1,0,1,Petrol,0.16349816349816348,4.0
aj_11194,2019-02-19 12:05:39,2016,3,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.08277208277208277,4.0
aj_11195,2019-02-01 11:54:16,2009,12,1,1,1,1,1,0,0,1,1,0,1,Diesel,0.16197516197516199,4.0
